session_id,label
p5055_s0068,3
p5055_s0069,3
p5055_s0070,3
p5055_s0071,3
p5055_s0072,3
p5055_s0073,3
p5055_s0074,3
p5055_s0075,3
p5055_s0076,0
p5055_s0077,0
p5055_s0078,3
p5055_s0079,3
p5055_s0080,3
p5055_s0081,0
p5055_s0082,3
p5055_s0083,3
p5055_s0084,0
p5055_s0085,3
p5055_s0086,0
p5055_s0087,2
p5057_s0001,0
p5058_s0001,0
p5058_s0002,0
p5058_s0003,3
p5058_s0004,1
p5058_s0005,1
p5058_s0006,1
p5058_s0007,1
p5058_s0008,3
p5059_s0001,0
p5059_s0002,0
p5059_s0003,3
p506_s0001,3
p5060_s0001,1
p5061_s0001,2
p5062_s0001,2
p5062_s0002,0
p5062_s0003,3
p5062_s0004,3
p5062_s0005,0
p5063_s0001,0
p5064_s0001,0
p5064_s0002,3
p5064_s0003,1
p5064_s0004,0
p5064_s0005,0
p5064_s0006,3
p5064_s0007,0
p5064_s0008,3
p5064_s0009,1
p5064_s0010,3
p5064_s0011,3
p5064_s0012,1
p5064_s0013,3
p5064_s0014,3
p5064_s0015,3
p5064_s0016,1
p5064_s0017,3
p5064_s0018,0
p5064_s0019,3
p5064_s0020,0
p5064_s0021,0
p5064_s0022,3
p5064_s0023,0
p5064_s0024,0
p5064_s0025,0
p5064_s0026,3
p5064_s0027,1
p5064_s0028,3
p5064_s0029,1
p5064_s0030,0
p5064_s0031,0
p5064_s0032,3
p5064_s0033,3
p5064_s0034,3
p5064_s0035,3
p5064_s0036,1
p5064_s0037,1
p5064_s0038,3
p5064_s0039,1
p5064_s0040,3
p5064_s0041,0
p5065_s0001,0
p5066_s0001,4
p5066_s0002,3
p5066_s0003,1
p5066_s0004,1
p5066_s0005,2
p5067_s0001,0
p5067_s0002,0
p5067_s0003,3
p5067_s0004,3
p5067_s0005,3
p5067_s0006,3
p5067_s0007,3
p5067_s0008,1
p5067_s0009,0
p5067_s0010,2
p5067_s0011,0
p5067_s0012,3
p5067_s0013,3
p5067_s0014,3
p5067_s0015,3
p5067_s0016,3
p5067_s0017,3
p5067_s0018,2
p5067_s0019,0
p5067_s0020,3
p5067_s0021,0
p5067_s0022,3
p5067_s0023,3
p5067_s0024,3
p5067_s0025,3
p5067_s0026,3
p5067_s0027,0
p5067_s0028,0
p5067_s0029,3
p5067_s0030,3
p5067_s0031,0
p5068_s0001,1
p5069_s0001,1
p5069_s0002,0
p5069_s0003,0
p5069_s0004,0
p5069_s0005,3
p5069_s0006,3
p5069_s0007,1
p5069_s0008,3
p5069_s0009,3
p5069_s0010,0
p5069_s0011,3
p507_s0001,0
p507_s0002,1
p507_s0003,1
p507_s0004,0
p507_s0005,1
p507_s0006,1
p507_s0007,1
p507_s0008,1
p507_s0009,1
p507_s0010,3
p507_s0011,3
p507_s0012,0
p507_s0013,2
p507_s0014,0
p507_s0015,3
p507_s0016,3
p507_s0017,3
p507_s0018,3
p507_s0019,3
p507_s0020,3
p507_s0021,3
p507_s0022,3
p507_s0023,3
p507_s0024,0
p507_s0025,0
p507_s0026,3
p507_s0027,3
p507_s0028,3
p507_s0029,0
p507_s0030,3
p507_s0031,3
p507_s0032,2
p507_s0033,3
p507_s0034,2
p5070_s0001,3
p5070_s0002,0
p5070_s0003,1
p5070_s0004,2
p5070_s0005,2
p5070_s0006,3
p5070_s0007,1
p5070_s0008,3
p5070_s0009,0
p5070_s0010,0
p5070_s0011,0
p5070_s0012,3
p5070_s0013,1
p5070_s0014,3
p5070_s0015,1
p5071_s0001,2
p5072_s0001,0
p5073_s0001,1
p5073_s0002,1
p5073_s0003,1
p5073_s0004,1
p5073_s0005,0
p5073_s0006,2
p5073_s0007,2
p5074_s0001,1
p5074_s0002,1
p5074_s0003,0
p5074_s0004,1
p5074_s0005,0
p5074_s0006,1
p5074_s0007,3
p5074_s0008,0
p5074_s0009,3
p5074_s0010,1
p5074_s0011,0
p5074_s0012,0
p5074_s0013,3
p5074_s0014,0
p5074_s0015,3
p5074_s0016,2
p5074_s0017,3
p5074_s0018,3
p5074_s0019,3
p5074_s0020,3
p5074_s0021,2
p5074_s0022,3
p5074_s0023,1
p5074_s0024,1
p5074_s0025,0
p5074_s0026,3
p5074_s0027,3
p5074_s0028,1
p5074_s0029,0
p5074_s0030,3
p5074_s0031,1
p5074_s0032,3
p5074_s0033,3
p5074_s0034,0
p5074_s0035,0
p5074_s0036,3
p5074_s0037,3
p5074_s0038,0
p5074_s0039,2
p5074_s0040,2
p5075_s0001,0
p5076_s0001,0
p5077_s0001,1
p5077_s0002,1
p5078_s0001,1
p5078_s0002,1
p5078_s0003,1
p5078_s0004,0
p5079_s0001,0
p5079_s0002,1
p5079_s0003,1
p5079_s0004,1
p5079_s0005,3
p5079_s0006,1
p5079_s0007,1
p5079_s0008,1
p5079_s0009,3
p5079_s0010,3
p5079_s0011,3
p5079_s0012,3
p5079_s0013,2
p5079_s0014,3
p5079_s0015,0
p5079_s0016,3
p5079_s0017,3
p5079_s0018,3
p5079_s0019,1
p5079_s0020,1
p5079_s0021,1
p5079_s0022,3
p508_s0001,0
p508_s0002,2
p5080_s0001,1
p5081_s0001,0
p5081_s0002,1
p5081_s0003,1
p5081_s0004,3
p5081_s0005,0
p5081_s0006,0
p5081_s0007,3
p5081_s0008,0
p5081_s0009,3
p5081_s0010,0
p5081_s0011,1
p5081_s0012,0
p5081_s0013,3
p5081_s0014,1
p5081_s0015,3
p5081_s0016,0
p5081_s0017,0
p5081_s0018,3
p5081_s0019,1
p5081_s0020,3
p5081_s0021,3
p5081_s0022,0
p5081_s0023,3
p5081_s0024,3
p5081_s0025,0
p5081_s0026,3
p5081_s0027,3
p5081_s0028,3
p5082_s0001,1
p5083_s0001,0
p5083_s0002,1
p5083_s0003,3
p5083_s0004,3
p5083_s0005,3
p5083_s0006,1
p5083_s0007,3
p5083_s0008,1
p5083_s0009,1
p5083_s0010,3
p5083_s0011,1
p5085_s0001,0
p5086_s0001,0
p5087_s0001,0
p5088_s0001,0
p509_s0001,0
p5090_s0001,1
p5090_s0002,0
p5090_s0003,0
p5091_s0001,0
p5092_s0001,0
p5092_s0002,1
p5092_s0003,2
p5092_s0004,3
p5092_s0005,3
p5092_s0006,0
p5092_s0007,3
p5092_s0008,1
p5092_s0009,1
p5092_s0010,1
p5092_s0011,0
p5092_s0012,1
p5092_s0013,0
p5092_s0014,0
p5092_s0015,1
p5092_s0016,3
p5092_s0017,3
p5092_s0018,3
p5092_s0019,3
p5092_s0020,1
p5092_s0021,3
p5094_s0001,0
p5095_s0001,1
p5096_s0001,0
p5096_s0002,0
p5096_s0003,1
p5096_s0004,1
p5096_s0005,3
p5096_s0006,1
p5097_s0001,0
p5097_s0002,1
p5097_s0003,3
p5097_s0004,1
p5097_s0005,3
p5097_s0006,1
p5097_s0007,1
p5097_s0008,3
p5097_s0009,1
p5097_s0010,0
p5097_s0011,3
p5097_s0012,1
p5097_s0013,3
p5097_s0014,3
p5097_s0015,3
p5097_s0016,1
p5097_s0017,3
p5097_s0018,3
p5097_s0019,3
p5097_s0020,3
p5097_s0021,0
p5097_s0022,3
p5097_s0023,0
p5097_s0024,3
p5097_s0025,3
p5097_s0026,3
p5097_s0027,3
p5097_s0028,0
p5097_s0029,3
p5097_s0030,1
p5097_s0031,3
p5097_s0032,3
p5097_s0033,3
p5097_s0034,3
p5098_s0001,1
p5098_s0002,1
p5098_s0003,1
p5098_s0004,1
p5098_s0005,1
p5099_s0001,1
p5099_s0002,1
p5099_s0003,1
p5099_s0004,1
p5099_s0005,1
p51_s0001,1
p51_s0002,3
p51_s0003,1
p51_s0004,0
p51_s0005,0
p51_s0006,0
p51_s0007,0
p51_s0008,0
p51_s0009,3
p51_s0010,1
p51_s0011,0
p51_s0012,1
p51_s0013,0
p51_s0014,3
p51_s0015,0
p51_s0016,1
p51_s0017,3
p51_s0018,3
p51_s0019,1
p51_s0020,2
p51_s0021,3
p51_s0022,0
p51_s0023,3
p51_s0024,1
p51_s0025,1
p51_s0026,3
p51_s0027,3
p51_s0028,3
p51_s0029,0
p5100_s0001,1
p5100_s0002,1
p5100_s0003,3
p5100_s0004,3
p5100_s0005,0
p5100_s0006,0
p5100_s0007,1
p5100_s0008,3
p5100_s0009,3
p5100_s0010,1
p5101_s0001,1
p5101_s0002,0
p5101_s0003,1
p5101_s0004,0
p5101_s0005,3
p5101_s0006,3
p5101_s0007,1
p5101_s0008,1
p5101_s0009,3
p5101_s0010,1
p5101_s0011,3
p5101_s0012,3
p5101_s0013,3
p5101_s0014,3
p5101_s0015,3
p5101_s0016,0
p5101_s0017,0
p5101_s0018,1
p5101_s0019,0
p5101_s0020,0
p5101_s0021,3
p5101_s0022,3
p5101_s0023,3
p5102_s0001,2
p5102_s0002,3
p5102_s0003,2
p5102_s0004,2
p5102_s0005,1
p5102_s0006,1
p5102_s0007,0
p5102_s0008,1
p5102_s0009,1
p5102_s0010,1
p5102_s0011,1
p5102_s0012,3
p5102_s0013,0
p5102_s0014,0
p5102_s0015,1
p5102_s0016,3
p5102_s0017,1
p5103_s0001,0
p5103_s0002,3
p5104_s0001,0
p5104_s0002,1
p5104_s0003,1
p5104_s0004,1
p5104_s0005,1
p5104_s0006,2
p5104_s0007,1
p5104_s0008,2
p5105_s0001,0
p5105_s0002,3
p5105_s0003,3
p5106_s0001,0
p5106_s0002,1
p5107_s0001,4
p5107_s0002,1
p5107_s0003,1
p5107_s0004,0
p5107_s0005,1
p5108_s0001,0
p5108_s0002,3
p5108_s0003,0
p5108_s0004,1
p5108_s0005,3
p5108_s0006,1
p5108_s0007,2
p5108_s0008,2
p5108_s0009,0
p5108_s0010,3
p5108_s0011,3
p5108_s0012,3
p5108_s0013,4
p5108_s0014,4
p5108_s0015,4
p5109_s0001,3
p511_s0001,0
p511_s0002,3
p511_s0003,3
p511_s0004,0
p511_s0005,1
p511_s0006,3
p511_s0007,1
p511_s0008,3
p511_s0009,0
p511_s0010,1
p511_s0011,1
p5110_s0001,0
p5110_s0002,0
p5110_s0003,1
p5110_s0004,1
p5110_s0005,0
p5110_s0006,3
p5110_s0007,1
p5110_s0008,3
p5110_s0009,1
p5110_s0010,2
p5110_s0011,2
p5111_s0001,0
p5111_s0002,0
p5111_s0003,3
p5112_s0001,0
p5112_s0002,0
p5113_s0001,0
p5114_s0001,1
p5114_s0002,3
p5114_s0003,3
p5115_s0001,0
p5115_s0002,1
p5115_s0003,1
p5115_s0004,0
p5115_s0005,3
p5115_s0006,0
p5115_s0007,1
p5115_s0008,1
p5115_s0009,1
p5115_s0010,3
p5115_s0011,0
p5115_s0012,0
p5115_s0013,0
p5115_s0014,3
p5115_s0015,3
p5115_s0016,0
p5115_s0017,1
p5115_s0018,0
p5115_s0019,3
p5115_s0020,3
p5115_s0021,0
p5115_s0022,0
p5115_s0023,3
p5115_s0024,3
p5115_s0025,3
p5115_s0026,3
p5115_s0027,0
p5115_s0028,0
p5115_s0029,0
p5115_s0030,0
p5115_s0031,3
p5115_s0032,3
p5115_s0033,3
p5115_s0034,0
p5115_s0035,0
p5115_s0036,0
p5115_s0037,3
p5115_s0038,3
p5115_s0039,0
p5115_s0040,0
p5116_s0001,0
p5117_s0001,0
p5117_s0002,0
p5117_s0003,3
p5117_s0004,0
p5117_s0005,0
p5117_s0006,3
p5117_s0007,3
p5118_s0001,1
p5118_s0002,1
p5118_s0003,0
p5119_s0001,3
p5119_s0002,2
p5119_s0003,1
p5119_s0004,1
p5119_s0005,1
p5119_s0006,1
p5119_s0007,0
p5119_s0008,1
p5119_s0009,0
p5119_s0010,1
p5119_s0011,0
p5119_s0012,0
p5119_s0013,0
p512_s0001,1
p512_s0002,0
p512_s0003,4
p512_s0004,1
p512_s0005,1
p512_s0006,1
p512_s0007,1
p512_s0008,3
p512_s0009,1
p512_s0010,0
p512_s0011,0
p512_s0012,1
p512_s0013,3
p512_s0014,3
p512_s0015,0
p512_s0016,1
p512_s0017,3
p512_s0018,1
p512_s0019,1
p512_s0020,3
p512_s0021,3
p512_s0022,3
p512_s0023,3
p512_s0024,3
p512_s0025,0
p512_s0026,2
p5120_s0001,1
p5121_s0001,1
p5121_s0002,1
p5121_s0003,1
p5121_s0004,0
p5121_s0005,1
p5121_s0006,3
p5121_s0007,0
p5122_s0001,0
p5123_s0001,1
p5123_s0002,0
p5123_s0003,3
p5123_s0004,3
p5123_s0005,0
p5123_s0006,3
p5123_s0007,0
p5123_s0008,2
p5123_s0009,3
p5123_s0010,2
p5123_s0011,3
p5123_s0012,0
p5123_s0013,3
p5124_s0001,2
p5125_s0001,0
p5126_s0001,1
p5126_s0002,1
p5126_s0003,1
p5127_s0001,0
p5128_s0001,0
p5129_s0001,0
p5130_s0001,4
p5130_s0002,1
p5130_s0003,1
p5130_s0004,1
p5130_s0005,0
p5130_s0006,3
p5130_s0007,3
p5130_s0008,0
p5130_s0009,2
p5131_s0001,0
p5132_s0001,2
p5133_s0001,1
p5133_s0002,3
p5133_s0003,1
p5133_s0004,1
p5133_s0005,0
p5133_s0006,3
p5133_s0007,1
p5133_s0008,1
p5133_s0009,3
p5133_s0010,1
p5133_s0011,0
p5133_s0012,2
p5133_s0013,1
p5133_s0014,3
p5133_s0015,3
p5133_s0016,0
p5134_s0001,1
p5135_s0001,1
p5135_s0002,4
p5135_s0003,3
p5135_s0004,1
p5135_s0005,1
p5135_s0006,1
p5135_s0007,0
p5135_s0008,0
p5135_s0009,3
p5135_s0010,1
p5135_s0011,0
p5135_s0012,2
p5136_s0001,3
p5136_s0002,3
p5137_s0001,3
p5138_s0001,0
p5138_s0002,1
p5138_s0003,1
p5138_s0004,1
p5138_s0005,3
p5138_s0006,1
p5138_s0007,3
p5138_s0008,1
p5138_s0009,1
p5138_s0010,0
p5138_s0011,3
p5138_s0012,3
p5138_s0013,2
p5138_s0014,3
p5138_s0015,0
p5138_s0016,3
p5138_s0017,0
p5138_s0018,3
p5138_s0019,3
p5138_s0020,0
p5138_s0021,1
p5138_s0022,1
p5138_s0023,1
p5138_s0024,0
p5138_s0025,3
p5138_s0026,1
p5138_s0027,1
p5138_s0028,1
p5138_s0029,3
p5138_s0030,0
p5138_s0031,2
p5138_s0032,2
p5139_s0001,1
p5139_s0002,3
p5139_s0003,1
p5139_s0004,3
p5139_s0005,1
p5139_s0006,3
p5139_s0007,3
p5139_s0008,1
p5139_s0009,1
p5139_s0010,1
p5139_s0011,1
p5139_s0012,1
p5139_s0013,1
p5139_s0014,1
p5139_s0015,1
p5139_s0016,3
p5139_s0017,0
p5139_s0018,1
p5139_s0019,0
p5139_s0020,1
p5139_s0021,1
p5139_s0022,1
p5139_s0023,4
p5139_s0024,2
p5139_s0025,2
p514_s0001,1
p514_s0002,0
p514_s0003,0
p514_s0004,1
p514_s0005,1
p514_s0006,0
p514_s0007,1
p514_s0008,0
p514_s0009,3
p514_s0010,0
p514_s0011,2
p5140_s0001,0
p5141_s0001,0
p5141_s0002,1
p5141_s0003,1
p5141_s0004,0
p5141_s0005,1
p5141_s0006,1
p5141_s0007,0
p5141_s0008,2
p5141_s0009,1
p5141_s0010,0
p5141_s0011,0
p5141_s0012,1
p5141_s0013,0
p5141_s0014,1
p5141_s0015,1
p5141_s0016,1
p5141_s0017,0
p5141_s0018,2
p5142_s0001,1
p5142_s0002,1
p5142_s0003,1
p5142_s0004,1
p5142_s0005,1
p5142_s0006,1
p5142_s0007,1
p5142_s0008,2
p5142_s0009,2
p5143_s0001,3
p5143_s0002,2
p5144_s0001,3
p5145_s0001,4
p5145_s0002,3
p5145_s0003,0
p5145_s0004,3
p5145_s0005,1
p5145_s0006,1
p5145_s0007,1
p5145_s0008,1
p5145_s0009,0
p5145_s0010,0
p5146_s0001,0
p5149_s0001,0
p5149_s0002,1
p5149_s0003,0
p5149_s0004,1
p5149_s0005,2
p5149_s0006,3
p5149_s0007,3
p5149_s0008,1
p5149_s0009,0
p5149_s0010,3
p5149_s0011,3
p5149_s0012,3
p5149_s0013,3
p5149_s0014,3
p5149_s0015,0
p5149_s0016,3
p515_s0001,0
p515_s0002,0
p515_s0003,1
p515_s0004,3
p515_s0005,0
p515_s0006,0
p515_s0007,0
p515_s0008,0
p5150_s0001,0
p5151_s0001,1
p5151_s0002,1
p5151_s0003,1
p5151_s0004,1
p5151_s0005,1
p5151_s0006,1
p5151_s0007,1
p5152_s0001,0
p5153_s0001,0
p5154_s0001,1
p5157_s0001,3
p5158_s0001,1
p5158_s0002,3
p5158_s0003,2
p5158_s0004,0
p5158_s0005,3
p5159_s0001,0
p516_s0001,1
p516_s0002,1
p516_s0003,1
p516_s0004,1
p516_s0005,3
p516_s0006,3
p516_s0007,1
p516_s0008,1
p5161_s0001,1
p5161_s0002,1
p5161_s0003,1
p5161_s0004,1
p5162_s0001,3
p5162_s0002,3
p5163_s0001,0
p5164_s0001,1
p5164_s0002,1
p5164_s0003,1
p5164_s0004,3
p5164_s0005,1
p5165_s0001,0
p5166_s0001,1
p5166_s0002,1
p5167_s0001,1
p5167_s0002,3
p5167_s0003,0
p5167_s0004,0
p5167_s0005,3
p5167_s0006,1
p5167_s0007,1
p5167_s0008,1
p5167_s0009,0
p5167_s0010,0
p5167_s0011,3
p5167_s0012,1
p5167_s0013,3
p5167_s0014,1
p5167_s0015,1
p5167_s0016,0
p5167_s0017,1
p5167_s0018,1
p5167_s0019,3
p5167_s0020,3
p5167_s0021,3
p5167_s0022,0
p5167_s0023,3
p5167_s0024,3
p5167_s0025,3
p5167_s0026,3
p5167_s0027,3
p5167_s0028,1
p5167_s0029,3
p5167_s0030,3
p5167_s0031,3
p5167_s0032,1
p5167_s0033,3
p5167_s0034,3
p5167_s0035,0
p5167_s0036,3
p5167_s0037,3
p5167_s0038,3
p5167_s0039,3
p5167_s0040,3
p5167_s0041,3
p5167_s0042,0
p5167_s0043,3
p5167_s0044,1
p5167_s0045,3
p5167_s0046,3
p5167_s0047,3
p5167_s0048,3
p5167_s0049,3
p5167_s0050,0
p5167_s0051,3
p5167_s0052,3
p5167_s0053,0
p5167_s0054,1
p5167_s0055,0
p5167_s0056,3
p5167_s0057,3
p5167_s0058,0
p5167_s0059,3
p5167_s0060,3
p5167_s0061,3
p5167_s0062,3
p5167_s0063,3
p5167_s0064,3
p5167_s0065,0
p5167_s0066,3
p5167_s0067,3
p5167_s0068,3
p5167_s0069,3
p5167_s0070,3
p5167_s0071,3
p5167_s0072,3
p5167_s0073,3
p5167_s0074,3
p5167_s0075,0
p5167_s0076,0
p5167_s0077,3
p5167_s0078,2
p5167_s0079,3
p5167_s0080,3
p5167_s0081,3
p5167_s0082,3
p5167_s0083,3
p5167_s0084,3
p5167_s0085,2
p5167_s0086,0
p5167_s0087,3
p5167_s0088,3
p5168_s0001,3
p517_s0001,0
p517_s0002,1
p517_s0003,1
p517_s0004,3
p517_s0005,0
p517_s0006,0
p517_s0007,3
p517_s0008,0
p5170_s0001,3
p5171_s0001,1
p5171_s0002,1
p5171_s0003,0
p5171_s0004,1
p5171_s0005,1
p5171_s0006,1
p5171_s0007,0
p5171_s0008,1
p5171_s0009,0
p5171_s0010,3
p5171_s0011,0
p5171_s0012,0
p5171_s0013,0
p5171_s0014,2
p5171_s0015,2
p5171_s0016,0
p5171_s0017,2
p5172_s0001,0
p5172_s0002,0
p5173_s0001,0
p5173_s0002,0
p5173_s0003,3
p5174_s0001,0
p5175_s0001,0
p5175_s0002,3
p5175_s0003,0
p5175_s0004,3
p5175_s0005,3
p5175_s0006,1
p5175_s0007,1
p5175_s0008,3
p5175_s0009,3
p5175_s0010,3
p5175_s0011,0
p5175_s0012,0
p5175_s0013,2
p5175_s0014,3
p5175_s0015,0
p5175_s0016,3
p5175_s0017,1
p5175_s0018,3
p5175_s0019,1
p5175_s0020,3
p5175_s0021,2
p5176_s0001,1
p5176_s0002,1
p5176_s0003,0
p5176_s0004,0
p5176_s0005,1
p5176_s0006,0
p5176_s0007,0
p5176_s0008,0
p5176_s0009,1
p5176_s0010,1
p5176_s0011,1
p5176_s0012,0
p5176_s0013,1
p5176_s0014,1
p5176_s0015,0
p5176_s0016,0
p5176_s0017,3
p5176_s0018,1
p5176_s0019,3
p5176_s0020,1
p5176_s0021,3
p5176_s0022,0
p5176_s0023,0
p5176_s0024,0
p5176_s0025,1
p5176_s0026,1
p5176_s0027,1
p5176_s0028,3
p5176_s0029,1
p5177_s0001,1
p5177_s0002,1
p5177_s0003,1
p5177_s0004,1
p5177_s0005,0
p5178_s0001,3
p5178_s0002,1
p5178_s0003,2
p5178_s0004,1
p5178_s0005,3
p5178_s0006,2
p5179_s0001,0
p5179_s0002,1
p5179_s0003,3
p5179_s0004,0
p5179_s0005,1
p5179_s0006,1
p5179_s0007,1
p5179_s0008,2
p5179_s0009,2
p5180_s0001,3
p5180_s0002,3
p5180_s0003,0
p5180_s0004,3
p5180_s0005,3
p5180_s0006,1
p5180_s0007,1
p5180_s0008,0
p5180_s0009,3
p5180_s0010,3
p5180_s0011,0
p5181_s0001,0
p5181_s0002,3
p5181_s0003,1
p5181_s0004,3
p5181_s0005,3
p5181_s0006,1
p5181_s0007,3
p5181_s0008,0
p5181_s0009,3
p5181_s0010,1
p5181_s0011,0
p5181_s0012,0
p5181_s0013,3
p5181_s0014,2
p5182_s0001,0
p5182_s0002,1
p5182_s0003,1
p5182_s0004,1
p5182_s0005,1
p5182_s0006,1
p5182_s0007,1
p5183_s0001,0
p5183_s0002,2
p5184_s0001,1
p5184_s0002,1
p5184_s0003,2
p5184_s0004,1
p5184_s0005,3
p5185_s0001,0
p5186_s0001,1
p5187_s0001,1
p5187_s0002,2
p5188_s0001,1
p5188_s0002,1
p5188_s0003,1
p5188_s0004,0
p5188_s0005,2
p5188_s0006,2
p5189_s0001,1
p5189_s0002,3
p5189_s0003,3
p5190_s0001,3
p5191_s0001,4
p5191_s0002,3
p5191_s0003,3
p5191_s0004,3
p5191_s0005,3
p5191_s0006,4
p5191_s0007,0
p5191_s0008,3
p5191_s0009,3
p5191_s0010,0
p5191_s0011,4
p5192_s0001,1
p5192_s0002,1
p5192_s0003,0
p5192_s0004,3
p5192_s0005,0
p5192_s0006,0
p5192_s0007,3
p5192_s0008,3
p5192_s0009,2
p5192_s0010,1
p5192_s0011,3
p5192_s0012,1
p5192_s0013,3
p5192_s0014,1
p5192_s0015,0
p5193_s0001,2
p5193_s0002,1
p5193_s0003,3
p5193_s0004,1
p5193_s0005,0
p5193_s0006,1
p5193_s0007,1
p5193_s0008,1
p5193_s0009,0
p5193_s0010,0
p5193_s0011,1
p5193_s0012,3
p5193_s0013,2
p5193_s0014,0
p5193_s0015,0
p5193_s0016,1
p5193_s0017,3
p5193_s0018,1
p5193_s0019,1
p5193_s0020,2
p5193_s0021,3
p5193_s0022,0
p5193_s0023,3
p5193_s0024,0
p5193_s0025,3
p5193_s0026,1
p5193_s0027,3
p5193_s0028,0
p5193_s0029,0
p5193_s0030,3
p5193_s0031,1
p5193_s0032,3
p5193_s0033,3
p5193_s0034,3
p5193_s0035,2
p5194_s0001,1
p5194_s0002,1
p5194_s0003,4
p5194_s0004,1
p5194_s0005,0
p5194_s0006,1
p5195_s0001,1
p5195_s0002,0
p5195_s0003,2
p5196_s0001,2
p5197_s0001,0
p5197_s0002,1
p5197_s0003,3
p5198_s0001,1
p5198_s0002,0
p5198_s0003,0
p5199_s0001,0
p5199_s0002,1
p5199_s0003,1
p5199_s0004,1
p5199_s0005,1
p5199_s0006,1
p5199_s0007,3
p5199_s0008,1
p5199_s0009,3
p5199_s0010,0
p5199_s0011,1
p5199_s0012,1
p5199_s0013,1
p5199_s0014,1
p5199_s0015,0
p5199_s0016,0
p5199_s0017,0
p5199_s0018,0
p5199_s0019,0
p5199_s0020,2
p52_s0001,2
p52_s0002,1
p52_s0003,3
p52_s0004,3
p52_s0005,0
p52_s0006,0
p52_s0007,0
p52_s0008,3
p52_s0009,3
p52_s0010,3
p52_s0011,0
p52_s0012,1
p52_s0013,3
p52_s0014,3
p520_s0001,0
p520_s0002,0
p520_s0003,0
p520_s0004,0
p520_s0005,3
p520_s0006,1
p520_s0007,1
p5200_s0001,3
p5200_s0002,2
p5200_s0003,2
p5201_s0001,1
p5201_s0002,3
p5201_s0003,1
p5201_s0004,3
p5201_s0005,0
p5201_s0006,1
p5201_s0007,1
p5201_s0008,3
p5201_s0009,1
p5201_s0010,3
p5201_s0011,3
p5201_s0012,1
p5201_s0013,3
p5201_s0014,1
p5201_s0015,3
p5201_s0016,3
p5201_s0017,1
p5201_s0018,3
p5201_s0019,3
p5201_s0020,3
p5201_s0021,0
p5201_s0022,3
p5201_s0023,3
p5201_s0024,3
p5201_s0025,1
p5201_s0026,3
p5201_s0027,1
p5201_s0028,3
p5201_s0029,1
p5201_s0030,3
p5201_s0031,1
p5201_s0032,0
p5201_s0033,0
p5201_s0034,0
p5201_s0035,3
p5201_s0036,1
p5201_s0037,1
p5201_s0038,3
p5201_s0039,3
p5201_s0040,3
p5201_s0041,3
p5201_s0042,3
p5201_s0043,3
p5201_s0044,0
p5201_s0045,3
p5201_s0046,2
p5201_s0047,3
p5201_s0048,3
p5201_s0049,3
p5201_s0050,0
p5201_s0051,0
p5201_s0052,0
p5201_s0053,0
p5201_s0054,0
p5201_s0055,1
p5201_s0056,0
p5201_s0057,3
p5201_s0058,0
p5201_s0059,0
p5201_s0060,3
p5201_s0061,3
p5201_s0062,0
p5201_s0063,0
p5201_s0064,0
p5201_s0065,3
p5201_s0066,0
p5201_s0067,0
p5201_s0068,3
p5201_s0069,0
p5201_s0070,0
p5201_s0071,3
p5201_s0072,0
p5201_s0073,0
p5201_s0074,0
p5201_s0075,0
p5201_s0076,3
p5201_s0077,0
p5201_s0078,3
p5201_s0079,3
p5201_s0080,3
p5201_s0081,0
p5201_s0082,0
p5201_s0083,3
p5201_s0084,0
p5201_s0085,3
p5201_s0086,3
p5201_s0087,3
p5201_s0088,0
p5201_s0089,3
p5201_s0090,0
p5201_s0091,3
p5201_s0092,3
p5201_s0093,0
p5201_s0094,0
p5201_s0095,0
p5201_s0096,0
p5201_s0097,0
p5201_s0098,0
p5201_s0099,0
p5201_s0100,3
p5201_s0101,3
p5201_s0102,0
p5201_s0103,0
p5201_s0104,3
p5201_s0105,0
p5201_s0106,3
p5201_s0107,3
p5201_s0108,0
p5201_s0109,3
p5201_s0110,0
p5201_s0111,0
p5201_s0112,0
p5201_s0113,0
p5201_s0114,0
p5201_s0115,0
p5201_s0116,3
p5201_s0117,0
p5201_s0118,0
p5201_s0119,0
p5201_s0120,3
p5201_s0121,3
p5201_s0122,3
p5201_s0123,0
p5201_s0124,0
p5201_s0125,3
p5201_s0126,3
p5201_s0127,3
p5201_s0128,3
p5201_s0129,0
p5201_s0130,0
p5201_s0131,3
p5201_s0132,3
p5201_s0133,3
p5201_s0134,0
p5201_s0135,0
p5201_s0136,0
p5201_s0137,3
p5201_s0138,0
p5201_s0139,3
p5201_s0140,0
p5201_s0141,3
p5201_s0142,3
p5201_s0143,0
p5201_s0144,3
p5201_s0145,0
p5201_s0146,3
p5201_s0147,0
p5201_s0148,3
p5201_s0149,3
p5201_s0150,3
p5201_s0151,3
p5201_s0152,3
p5201_s0153,0
p5201_s0154,3
p5201_s0155,0
p5201_s0156,0
p5201_s0157,0
p5201_s0158,0
p5201_s0159,3
p5201_s0160,3
p5201_s0161,3
p5201_s0162,0
p5201_s0163,0
p5201_s0164,0
p5201_s0165,3
p5201_s0166,3
p5201_s0167,0
p5201_s0168,3
p5201_s0169,3
p5201_s0170,0
p5201_s0171,0
p5201_s0172,0
p5201_s0173,3
p5201_s0174,3
p5201_s0175,0
p5201_s0176,0
p5201_s0177,3
p5201_s0178,3
p5201_s0179,0
p5201_s0180,0
p5201_s0181,3
p5201_s0182,0
