session_id,pid,session_index,gmm_label,max_posterior,normalized_entropy,log_likelihood_row,posterior_cluster_0,posterior_cluster_1,posterior_cluster_2,posterior_cluster_3,posterior_cluster_4
p7307_s0024,p7307,24,3,0.7529767286982944,0.3475658078498293,-5.8582219840074705,3.491455781189179e-05,1.1737873843687728e-83,0.24698835674387534,0.7529767286982944,1.8343042710914763e-14
p7307_s0025,p7307,25,2,0.6502112698417598,0.4027969639764963,-7.017001846178324,0.00010411678630003518,1.552225348723055e-67,0.6502112698417598,0.3496837923380862,8.210338536784627e-07
p7307_s0026,p7307,26,0,1.0,-6.898203503520455e-16,-9.162529062572908,1.0,1.2185471826230085e-199,1.6075279934045377e-46,3.648943239403194e-33,2.6736626531610786e-36
p7307_s0027,p7307,27,0,1.0,-6.89820350352043e-16,-8.703119959085953,1.0,4.862889500588208e-159,3.596767977540969e-43,4.45300983738793e-34,1.2380004776850419e-31
p7307_s0028,p7307,28,2,0.9448700694616602,0.13785588510196323,-8.261148024969716,0.0019764187186857222,1.402923160055873e-75,0.9448700694616602,0.05315350809324317,3.72641098960338e-09
p7307_s0029,p7307,29,2,0.9999884342605977,9.29586079144562e-05,-6.006593781462691,8.622909009596041e-06,3.5733156250560455e-41,0.9999884342605977,2.9413612371125417e-06,1.469155722713586e-09
p7307_s0030,p7307,30,2,0.9999785025482156,0.0001645944242777224,-4.849159255430615,5.6297685866605595e-06,1.99033150052947e-54,0.9999785025482156,1.5867652847945103e-05,3.034941444854463e-11
p7307_s0031,p7307,31,3,0.9935357333327394,0.02468105473767244,-8.871267360880791,0.006320399161156005,5.805834933487845e-110,0.00014384427234507448,0.9935357333327394,2.3233758875368e-08
p7307_s0032,p7307,32,2,0.9999792730580942,0.0001585811962160259,-4.707162035818292,4.6056359198819374e-06,2.2908953498056403e-52,0.9999792730580942,1.6121293192477075e-05,1.2793342682836562e-11
p7307_s0033,p7307,33,3,0.9962209809878443,0.01615369331473284,-6.6373933009299275,0.00033019807370378724,5.17976791644366e-91,0.0034455797297610747,0.9962209809878443,3.241208691238896e-06
p7307_s0034,p7307,34,2,0.5634802059446585,0.42610692241534026,-6.876270631350373,7.514997732329482e-05,1.5513172408105335e-64,0.5634802059446585,0.4364446307116088,1.336640940121122e-08
p7307_s0035,p7307,35,2,0.9968051277447448,0.013497667159697626,-13.018996903167078,3.1205332709283427e-05,1.1230376357439394e-31,0.9968051277447448,0.0031636669225454583,6.315977710901823e-36
p7308_s0001,p7308,1,4,0.9999636373835185,0.0002557595476478313,-4.787682902289308,7.284460291952687e-07,1.2049428939579105e-122,1.6315292669634555e-13,3.563417028943142e-05,0.9999636373835185
p7308_s0002,p7308,2,3,0.9999633752871947,0.0002552056801734397,-6.231165002251648,3.66247126787607e-05,9.092198320294412e-145,1.1985229910164273e-13,0.9999633752871947,6.873218740036844e-15
p7308_s0003,p7308,3,3,0.9787951327874764,0.06432099287023633,-5.792472813612958,0.00013703660266068616,2.1144216500518206e-82,0.021067737992052128,0.9787951327874764,9.261781068623984e-08
p7308_s0004,p7308,4,3,0.9999829279503615,0.00012705827929555352,-4.349873914377152,1.707185703626981e-05,3.5141117951373463e-130,1.9260095950762283e-10,0.9999829279503615,1.2392911455801507e-15
p7308_s0005,p7308,5,3,0.9999843805277379,0.00011711677993786616,-4.145687633546783,1.5618305029351314e-05,6.640699798486066e-122,1.1672295624005228e-09,0.9999843805277379,2.8534897371572062e-15
p7308_s0006,p7308,6,2,0.9999780009578019,0.00016288001801249754,-3.911620870787403,1.0495453414208849e-06,1.4603295318936876e-66,0.9999780009578019,2.094949685684878e-05,1.4118414720957763e-20
p7308_s0007,p7308,7,3,0.9993816172460038,0.003327533613775965,-4.108229731030233,4.785297063474994e-05,1.491289221415405e-100,0.0005705297832624457,0.9993816172460038,9.90428271300444e-14
p7308_s0008,p7308,8,3,0.996506345529183,0.014709353705082289,-4.843056086517898,9.143095193011763e-05,1.357862664373827e-96,0.0034022235104412264,0.996506345529183,8.44542393582749e-12
p7308_s0009,p7308,9,3,0.9558031710358761,0.11260875955885534,-5.195636516319227,2.038177726221546e-05,1.0142689279030538e-78,0.04417644718685735,0.9558031710358761,4.664954427149936e-15
p7309_s0001,p7309,1,4,0.9998868484272447,0.0007125712441887804,-4.823464860636,9.300520827999736e-07,2.7858845356601464e-89,1.1667292656306656e-08,0.00011220985338026833,0.9998868484272447
p7309_s0002,p7309,2,3,0.9970772188776179,0.012657354158012267,-4.811398297964097,8.878674594792256e-05,1.7520860747207147e-97,0.0028339943694291204,0.9970772188776179,7.004655220006331e-12
p7309_s0003,p7309,3,1,0.9999999998587947,2.078021155120212e-09,-4.621297703869689,1.4114030263417016e-10,0.9999999998587947,5.820317876165764e-14,7.062114667306582e-15,7.034610447863245e-21
p7309_s0004,p7309,4,2,0.9998671056913404,0.0008252683253298814,-4.157671332476285,1.7056605814653714e-06,7.574602058712452e-71,0.9998671056913404,0.00013118864807773646,2.3281949675596335e-20
p7309_s0005,p7309,5,3,0.9999885398230859,8.822822842200888e-05,-4.403116223812253,1.1438189297210957e-05,5.436883715939557e-111,2.1987616908615735e-08,0.9999885398230859,3.210988271399022e-17
p7309_s0006,p7309,6,3,0.999984904718189,0.00011350235898918481,-4.573401757083916,1.509482873653794e-05,1.4632120889396875e-128,4.530729349517757e-10,0.999984904718189,1.6792953747890755e-15
p7309_s0007,p7309,7,2,0.999992329956733,6.28077380659208e-05,-4.296574495877169,1.0572733211040308e-06,1.9382624729276106e-62,0.999992329956733,6.612769945804772e-06,4.950125721138564e-20
p7309_s0008,p7309,8,2,0.9994713168062747,0.0028180002989726953,-4.396546308626536,2.8780626813716857e-06,3.3643616695970623e-77,0.9994713168062747,0.0005258051310441152,7.919919173166606e-21
p7309_s0009,p7309,9,3,0.8185323402754572,0.29470349204288315,-5.323677713863453,7.963236102408765e-05,6.686845260566616e-83,0.18138802736348897,0.8185323402754572,2.955858769329697e-14
p7309_s0010,p7309,10,2,0.9999531260390778,0.00032345826630798347,-4.0694759860131136,1.4511148723438684e-06,3.318455096057725e-73,0.9999531260390778,4.542284605027621e-05,5.51109099978037e-21
p7309_s0011,p7309,11,2,0.9998304440494551,0.0010267340618709663,-4.198545558343471,1.9807384722972054e-06,1.4823719453014226e-74,0.9998304440494551,0.0001675752120725995,9.550803297826162e-21
p7309_s0012,p7309,12,3,0.9999621577156951,0.00026292093039385813,-5.38029237996245,3.7842281527344203e-05,6.307750938867977e-138,2.7778689044106392e-12,0.9999621577156951,1.6038612421058536e-17
p7309_s0013,p7309,13,2,0.9999531199977707,0.0003221791635457443,-3.6332498519316077,8.755325184060649e-07,6.629943335298647e-63,0.9999531199977707,4.600446971082344e-05,3.4605893431507477e-22
p7309_s0014,p7309,14,2,0.999662360286178,0.001897671602936196,-4.507161034310046,3.108937343590299e-06,1.4776210512685073e-81,0.999662360286178,0.0003345307764780447,2.0169531177326855e-21
p7309_s0015,p7309,15,2,0.896422267444468,0.20690186437334984,-5.067796768940091,1.2139515474272904e-05,1.8820872052117583e-70,0.896422267444468,0.10356559303994696,1.1089293979024756e-13
p731_s0001,p731,1,4,0.9999977639297704,2.0374835641866615e-05,-4.318409622498468,8.028258506732187e-07,7.117053077590897e-104,3.2851422014724835e-10,1.432915865212677e-06,0.9999977639297704
p731_s0002,p731,2,3,0.9999381031395055,0.0004377811689728776,-3.7769020864386182,3.0895457789937e-05,1.5181042309168339e-106,3.1001402699631884e-05,0.9999381031395055,5.1657179728225785e-15
p731_s0003,p731,3,2,0.9999919610225899,6.535284065162801e-05,-4.098702072246471,9.083016680765101e-07,1.5915297522351965e-59,0.9999919610225899,7.130675742081646e-06,2.5237717548981766e-20
p731_s0004,p731,4,2,0.9981474821227736,0.00840842238862204,-3.832848421195257,3.822519858000626e-06,8.980086998586394e-74,0.9981474821227736,0.0018486953573682435,2.422892313100055e-20
p731_s0005,p731,5,3,0.9999888050903143,8.663647129082214e-05,-4.136346351579892,1.108476435533833e-05,2.8161658676924657e-112,1.1014532675116532e-07,0.9999888050903143,3.9910259575690396e-15
p731_s0006,p731,6,2,0.9999658284687971,0.00024279219477076115,-3.9829926537422744,1.1898734800587652e-06,1.007097596929215e-67,0.9999658284687971,3.298165772261301e-05,2.028726208166581e-20
p731_s0007,p731,7,3,0.9999865941593699,0.0001017862811227922,-4.786069245406112,1.3405693350279139e-05,6.847930440510021e-127,1.472676731322186e-10,0.9999865941593699,1.2096304035971172e-14
p731_s0008,p731,8,3,0.8573528677689952,0.260004460463259,-10.432919033559552,0.0015817952008917071,8.426856243431422e-32,0.14106307404966514,0.8573528677689952,2.2629804486285967e-06
p731_s0009,p731,9,3,0.9999378569702491,0.0004189994450924541,-5.364906664128891,5.980184071660593e-05,6.989919668237278e-102,2.270257339306063e-06,0.9999378569702491,7.093169471016946e-08
p731_s0010,p731,10,1,0.999999999911636,1.3260129241955784e-09,-4.094424668416651,8.834512764431803e-11,0.999999999911636,1.3949905596988346e-14,4.883478842337146e-15,1.3147667609274265e-21
p731_s0011,p731,11,3,0.999982835157116,0.0001284792720076759,-4.043090202380117,1.6922999173945877e-05,7.384121362970472e-115,2.4184369647736957e-07,0.999982835157116,1.365701436311297e-14
p731_s0012,p731,12,3,0.9999779731325977,0.00016984482093371613,-4.330808618612137,9.775925356678838e-06,3.4330016376423785e-96,1.2250942045458066e-05,0.9999779731325977,2.4244863699256155e-17
p7310_s0001,p7310,1,4,0.9999959881264122,3.4145718750358654e-05,-3.8314870202258984,3.015484822818078e-07,1.2201535035754434e-93,2.4845512665669235e-09,3.7078405542093436e-06,0.9999959881264122
p7310_s0002,p7310,2,3,0.9999758256683446,0.00017555093598363441,-5.181746696429868,2.3929060082153016e-05,1.2274274599471402e-103,2.9249542462953492e-09,0.9999758256683446,2.423466191164969e-07
p7310_s0003,p7310,3,3,0.999935422633912,0.0004319334040350138,-5.4231457804510494,6.299548642426727e-05,8.798037750851688e-114,2.9118728204804087e-08,0.999935422633912,1.5527609359891626e-06
p7310_s0004,p7310,4,3,0.6088982755810455,0.4163321102427231,-6.946570767717973,8.740324560277063e-05,6.613469457031242e-69,0.39101430977733165,0.6088982755810455,1.1396019961314465e-08
p7310_s0005,p7310,5,3,0.9999756016198872,0.00017775034982124994,-5.251782503394077,2.3871154630674753e-05,2.558343262129417e-118,2.051291499092696e-10,0.9999756016198872,5.270203529138945e-07
p7310_s0006,p7310,6,3,0.9999159765758715,0.0005780360663449853,-5.012842998479077,3.6620202777639974e-05,6.214083551827685e-89,4.7375266782538484e-05,0.9999159765758715,2.7954568031788725e-08
p7310_s0007,p7310,7,3,0.6501102085099963,0.402696044712871,-6.917234142464535,7.823534707653238e-05,3.0816650602984955e-68,0.3498115537755377,0.6501102085099963,2.367389333471972e-09
p7310_s0008,p7310,8,3,0.9948106267884753,0.020361356588611906,-6.189721119783248,3.715941179029801e-05,3.993496612822787e-59,0.005142305885963205,0.9948106267884753,9.907913771140578e-06
p7310_s0009,p7310,9,3,0.999947361707078,0.0003549271023012656,-6.583112867453199,5.263827774648617e-05,7.040084521772194e-118,7.76376560759181e-12,0.999947361707078,7.411373631457265e-12
p7310_s0010,p7310,10,3,0.9999528984131613,0.00033380966347759916,-4.979756637114965,4.0460143302263755e-05,3.3413850729479835e-103,6.169459986352572e-06,0.9999528984131613,4.719835500156869e-07
p7310_s0011,p7310,11,3,0.9998157977052663,0.0010986623070632095,-9.946024384622458,0.00018420228136516864,2.1673219746735995e-99,1.3369259720042485e-11,0.9998157977052663,2.4342225233304104e-21
p7311_s0001,p7311,1,4,0.9999977218166862,2.0435076153177626e-05,-3.998437388108506,3.6986775810022235e-07,2.97317363365848e-101,1.8118710564355564e-10,1.908134368513081e-06,0.9999977218166862
p7311_s0002,p7311,2,3,0.9999674583286927,0.00022917154624260875,-5.027899319307351,3.253736252284221e-05,2.3117626209776033e-118,1.6935029663867184e-10,0.9999674583286927,4.139433937949808e-09
p7311_s0003,p7311,3,2,0.9999908326121539,7.354148894309946e-05,-4.019039797827578,8.596516318804907e-07,8.43591997709348e-59,0.9999908326121539,8.307736214143189e-06,1.0765847385666836e-20
p7311_s0004,p7311,4,2,0.9999581812928777,0.00029157961461491325,-3.9165044873229884,1.313517393526775e-06,6.079585993361995e-75,0.9999581812928777,4.0505189728746405e-05,7.263294700730129e-22
p7311_s0005,p7311,5,3,0.9940844898263578,0.022520655228764876,-14.646190530979583,0.005915510173641441,2.4093874760344294e-144,3.723616940059657e-16,0.9940844898263578,2.425839413984071e-32
p7311_s0006,p7311,6,2,0.9988554726388543,0.005560498604551931,-8.415832625882745,9.252456189850591e-06,8.290347860957196e-52,0.9988554726388543,0.0011352749049560924,5.800382445218628e-32
p7311_s0007,p7311,7,3,0.9916605680291886,0.02996289716990851,-14.789779732410741,0.008339431970811854,2.008629490078097e-162,5.944043902487279e-18,0.9916605680291886,1.0724770452149821e-29
p7311_s0008,p7311,8,3,0.9916420259352849,0.030087618845578746,-4.889112342070827,1.536788091211171e-05,3.930180266911882e-82,0.00834260618380117,0.9916420259352849,1.657287369211178e-15
p7311_s0009,p7311,9,3,0.9998651071770112,0.0008861729266843327,-5.327205876174885,8.432972238897744e-05,1.2269942087898287e-100,5.055330331520796e-05,0.9998651071770112,9.797284904505353e-09
p7311_s0010,p7311,10,2,0.9995766220636191,0.002312924076818919,-4.238261654071943,1.638997225086e-06,6.489831821742752e-63,0.9995766220636191,0.0004217389391558891,1.9685621444107885e-24
p7311_s0011,p7311,11,3,0.9999705764501811,0.00020902957845777404,-4.971671754932915,2.942354546924977e-05,4.065829016721966e-141,4.348469279114722e-12,0.9999705764501811,9.94793622349999e-16
p7311_s0012,p7311,12,3,0.9866815349565804,0.044257706340007544,-5.359111343463599,7.893041712265223e-05,8.116308257249914e-101,0.013239534626292545,0.9866815349565804,3.849670970757384e-15
p7311_s0013,p7311,13,3,0.864624223512654,0.248773170894725,-6.986490878364406,0.00048545807837746427,1.1259848617805193e-75,0.134808569636833,0.864624223512654,8.17487721355679e-05
p7311_s0014,p7311,14,2,0.9999449346606426,0.0003727982384518704,-3.5789895284190676,9.768054511858535e-07,7.719167348921899e-67,0.9999449346606426,5.408853390600224e-05,1.4112137914614373e-21
p7311_s0015,p7311,15,2,0.9999657565854877,0.00024249632566027398,-3.6835880316280822,8.411954863448235e-07,1.0310225965633005e-61,0.9999657565854877,3.340221902609911e-05,4.533837665837729e-22
p7311_s0016,p7311,16,3,0.9998466200308199,0.0009322770082436418,-7.0661764858090335,0.00015337996782675313,2.513809285287761e-172,1.6565266419407104e-15,0.9998466200308199,1.3513882338758699e-12
p7311_s0017,p7311,17,2,0.9970114371685478,0.01266974864676815,-7.556788275073476,4.644621947264491e-06,2.1153346507973548e-51,0.9970114371685478,0.002983918209504596,7.651851028743951e-29
p7311_s0018,p7311,18,0,1.0,-6.898203503520456e-16,-13.164945147636557,1.0,2.206310194138067e-299,2.955763163813093e-165,6.6500150875294e-124,1.0632440010880424e-97
p7311_s0019,p7311,19,1,0.9999999998172111,2.6608541091318176e-09,-4.721502184503391,1.826630057851259e-10,0.9999999998172111,1.1409299557019232e-13,1.1615966739453831e-14,1.2130433696725485e-20
p7312_s0001,p7312,1,4,0.9999346316202856,0.0004341614133535972,-4.410076931114869,6.262992307507995e-07,4.7109490503518376e-113,5.9684488886070026e-12,6.474207451521787e-05,0.9999346316202856
p7312_s0002,p7312,2,3,0.9985893322888882,0.006772042200561797,-4.218691449163838,5.436474545310744e-05,1.1252937088199164e-96,0.0013563029653339803,0.9985893322888882,3.2417258894306116e-13
p7312_s0003,p7312,3,3,0.9999429059786743,0.00038208824334404814,-6.323222379980366,5.7094020649185276e-05,3.688225698040683e-136,6.762725972223855e-13,0.9999429059786743,1.2483065033613897e-19
p7313_s0001,p7313,1,0,1.0,-6.742107254301688e-16,-13.536987961630084,1.0,5.084934969254327e-218,1.0874558499955649e-52,9.267849611543164e-37,7.273926200677989e-19
p7313_s0002,p7313,2,3,0.9999523305177022,0.00033030774318997094,-5.298648273975593,4.52508097221217e-05,5.737038121371991e-121,5.911204910753467e-10,0.9999523305177022,2.4180814553236965e-06
p7313_s0003,p7313,3,1,0.9999999998486935,2.2202090333149314e-09,-4.710937545991013,1.5122962339316073e-10,0.9999999998486935,6.957481763384523e-14,7.386639262721008e-15,8.112896370114285e-21
p7313_s0004,p7313,4,3,0.9999889857304851,8.497805966806248e-05,-4.876046292751436,1.1013271448295427e-05,1.9789016040337684e-116,9.980659810827498e-10,0.9999889857304851,1.3895526603842793e-16
p7313_s0005,p7313,5,2,0.9999863164883801,0.00010953863894241976,-5.143227165796046,5.936644554110609e-06,3.1561873207669168e-49,0.9999863164883801,7.746732233741665e-06,1.3483154738446407e-10
p7313_s0006,p7313,6,0,1.0,-6.898203503520456e-16,-10.193549297183678,1.0,4.0266094239492105e-158,8.215311629215086e-54,5.389957182770409e-47,6.758037732710466e-47
p7313_s0007,p7313,7,2,0.5280839957129684,0.43113746111432244,-6.6226776002618255,0.0002552812192580567,4.0078351027210774e-63,0.5280839957129684,0.4716481915237582,1.2531544015380372e-05
p7313_s0008,p7313,8,0,1.0,-6.898203503520456e-16,-12.04862512761071,1.0,1.1132534967889077e-128,1.519570115755066e-63,1.5293034064789773e-57,1.641803204132852e-44
p7313_s0009,p7313,9,0,1.0,-6.898203503520456e-16,-11.392311358020903,1.0,1.4534196794674473e-157,1.0009298170773728e-58,2.5984875330614516e-52,1.60136203238815e-51
p7313_s0010,p7313,10,0,1.0,-6.898203503520456e-16,-11.417429977299467,1.0,3.047011393308719e-148,6.584439152991743e-58,7.50769306188437e-52,6.906866080172904e-51
p7313_s0011,p7313,11,0,1.0,-6.898203503520456e-16,-9.026754260914796,1.0,2.78829890367541e-139,8.239390537124547e-42,1.8505287806660675e-36,1.5995742655740515e-35
p7313_s0012,p7313,12,0,1.0,-6.898203503520456e-16,-8.677746836053863,1.0,7.342105838424439e-151,8.006111154797117e-54,3.756260549755653e-46,2.965376709671428e-39
p7313_s0013,p7313,13,0,1.0,-6.898203503520456e-16,-8.931406496653217,1.0,7.834088951790225e-151,1.7915091803368636e-49,1.0348758895109965e-42,5.666764980505262e-38
p7313_s0014,p7313,14,2,0.7371358843524073,0.3584558053816582,-6.955437860006739,9.63660949498585e-05,5.222040907364373e-66,0.7371358843524073,0.26276603257325154,1.7169793914394296e-06
p7313_s0015,p7313,15,3,0.9999707837401244,0.00022028689135977775,-4.1634225373404545,1.7821505435895036e-05,4.051870407593879e-87,1.1257480797574948e-05,0.9999707837401244,1.3727364238150455e-07
p7313_s0016,p7313,16,0,1.0,-6.898203503520456e-16,-10.573777974440642,1.0,3.267676359240368e-144,1.0118166554133339e-58,1.3917042829388958e-52,3.0803470101684244e-44
p7314_s0001,p7314,1,4,0.9999427202866418,0.00038590287969253424,-5.4399812761561455,8.269150576723129e-07,2.905126178296834e-123,3.2489010673115305e-14,5.6452798268222934e-05,0.9999427202866418
p7314_s0002,p7314,2,3,0.9999303915405663,0.0004786826905806515,-5.123955680374025,1.3653388830889296e-05,4.2164214971752824e-75,5.5954124168907164e-05,0.9999303915405663,9.4643430447699e-10
p7315_s0001,p7315,1,4,0.9999921115931388,6.488094903058067e-05,-4.843060740256382,1.5041716476258867e-06,9.22925047294011e-119,3.668371993741912e-11,6.384198530196054e-06,0.9999921115931388
p7315_s0002,p7315,2,1,0.9999999148379289,9.146639269510148e-07,-11.377468308295919,8.508717923616719e-08,0.9999999148379289,3.6390362403534177e-13,7.452739036879763e-11,6.165173813064459e-35
p7315_s0003,p7315,3,2,0.9947382001745154,0.02049011941760085,-8.834099814142764,1.788093367055e-05,3.4179751723629767e-56,0.9947382001745154,0.005243918891813683,6.92271765226257e-33
p7315_s0004,p7315,4,1,0.9999999999432099,8.67761604353785e-10,-3.8699821297131898,5.678560795032096e-11,0.9999999999432099,1.5383211732388774e-15,2.9365467501260708e-15,1.2906564129445042e-23
p7315_s0005,p7315,5,3,0.9999815167711387,0.00013666662971585641,-5.14036328023133,1.8479994438063305e-05,2.6270133424433836e-119,3.2344228658820383e-09,0.9999815167711387,1.6299524466106157e-21
p7315_s0006,p7315,6,3,0.9998009587576244,0.0011851341069973626,-6.078090849370325,0.00019683005570880971,4.303877578886463e-134,2.211186667026379e-06,0.9998009587576244,3.7735579230183683e-19
p7315_s0007,p7315,7,3,0.9999387438978173,0.0004072662894748478,-5.739066245683883,6.125579933575372e-05,5.7133444687985856e-145,3.028468937900606e-10,0.9999387438978173,1.7748117665318462e-21
p7315_s0008,p7315,8,3,0.9999714315959127,0.00020350567744190196,-6.050716009080734,2.8563827887273175e-05,2.120655412469365e-137,4.576200076698286e-09,0.9999714315959127,4.0789334671368264e-24
p7315_s0009,p7315,9,3,0.9998698466433739,0.0008043805573769261,-7.1760991233786084,0.0001301533566086858,6.903476660896098e-168,1.7068462898909673e-14,0.9998698466433739,1.770527671888286e-19
p7315_s0010,p7315,10,3,0.9999888819184173,8.836904287494385e-05,-4.280610612431676,9.679389863171211e-06,3.738630333639953e-105,1.438691719949855e-06,0.9999888819184173,3.044950350399474e-18
p7315_s0011,p7315,11,3,0.9234319886547468,0.17001531379265325,-7.231202470718963,0.0005622178222074041,3.370586321692005e-104,0.0760057935230455,0.9234319886547468,9.938079120375386e-21
p7315_s0012,p7315,12,2,0.9999829864918137,0.00012908684030573365,-3.942423990082963,1.0384913662152079e-06,2.2983374030043816e-67,0.9999829864918137,1.597501681977958e-05,9.107600758619547e-21
p7315_s0013,p7315,13,2,0.9993822841701163,0.0032275151839641146,-4.089791270417136,1.8092687066097303e-06,7.699754252424027e-68,0.9993822841701163,0.0006159065611772242,2.7970523583448368e-24
p7315_s0014,p7315,14,3,0.9997625816759805,0.0014697743114338102,-6.044592846771543,7.324568251865655e-05,6.980132360118475e-121,0.00016417264150121933,0.9997625816759805,5.118649417485414e-21
p7315_s0015,p7315,15,3,0.9999815133832287,0.00013667071541422193,-4.511307485950546,1.848655292385415e-05,6.050667898546233e-135,6.38464523011511e-11,0.9999815133832287,6.447808147658126e-16
p7315_s0016,p7315,16,3,0.9999432080873023,0.0003824910875100703,-4.255697324016141,5.613087655720764e-05,2.826180557205671e-128,6.610359958804825e-07,0.9999432080873023,1.450605908402154e-13
p7315_s0017,p7315,17,2,0.9999849183631482,0.00011592628080385485,-4.06352530444312,1.1472086989761743e-06,2.2019858635578377e-70,0.9999849183631482,1.3934428153230286e-05,4.6058113526769955e-21
p7315_s0018,p7315,18,2,0.9751250461164797,0.07238878058827719,-5.612541133561365,6.1028452064283345e-06,1.6768457060799348e-70,0.9751250461164797,0.02486885103831379,2.1921658870070303e-20
p7315_s0019,p7315,19,2,0.9999890995720023,8.608825221032431e-05,-3.9110632023113263,8.961789996107941e-07,5.6402800257314276e-64,0.9999890995720023,1.0004248998101386e-05,7.466413734676537e-21
p7315_s0020,p7315,20,2,0.9998267499303055,0.0010449790018784934,-3.855095674122915,1.3946127465369653e-06,1.8944109943644387e-75,0.9998267499303055,0.0001718554569481624,3.347632747035899e-24
p7315_s0021,p7315,21,1,0.999999979060773,2.44098936941719e-07,-6.629027439563949,2.0657727700531635e-08,0.999999979060773,1.667036437901566e-10,1.1479557369089701e-10,1.6133154134238355e-19
p7315_s0022,p7315,22,2,0.9996261792568519,0.00207392723186945,-4.066816426790558,2.302048233691598e-06,1.6775759822987254e-79,0.9996261792568519,0.000371518694914147,2.548310494379362e-22
p7315_s0023,p7315,23,3,0.999981720146695,0.00013527001586195693,-4.606072069065056,1.8279771559006178e-05,4.090875935940578e-138,8.174027974740542e-11,0.999981720146695,5.832500439861367e-15
p7315_s0024,p7315,24,3,0.9999849801783682,0.00011360678192070816,-4.177296133845554,1.4831655091795887e-05,7.745170496909098e-123,1.881665403914018e-07,0.9999849801783682,4.367301701288449e-18
p7315_s0025,p7315,25,3,0.999929220771409,0.00046422369360868166,-7.322286622110553,7.077922437277974e-05,1.462164722644946e-145,4.218390443348833e-12,0.999929220771409,7.4480273773198e-26
p7315_s0026,p7315,26,2,0.9999707619773742,0.00021063235459547718,-3.767185072150621,1.0475784412587944e-06,5.309880719201493e-70,0.9999707619773742,2.819044418453632e-05,1.964233286263418e-21
p7315_s0027,p7315,27,2,0.9997867403173031,0.0012598625215282165,-4.148145904006975,2.0906012924245803e-06,4.16130474925345e-82,0.9997867403173031,0.00021116908140406864,1.1200934687680629e-23
p7315_s0028,p7315,28,2,0.7601650712366685,0.3424568922509136,-6.867866114848291,2.711525920760247e-05,2.249240856764012e-81,0.7601650712366685,0.23980781350412425,7.031432527827775e-21
p7316_s0001,p7316,1,4,0.999993504942864,5.6527673333082923e-05,-5.086204410310157,1.4613805211442631e-06,4.056976913646016e-75,2.8683845228397653e-06,2.1652920916234294e-06,0.999993504942864
p7317_s0001,p7317,1,1,0.9999999888735882,1.3352343264033494e-07,-13.035644194541979,1.1126175664286674e-08,0.9999999888735882,2.352757404114816e-13,5.3739786378128e-16,3.1600943337530984e-16
p7317_s0002,p7317,2,3,0.8415093887776359,0.2726170023003431,-6.298560908195487,0.0002083451563375759,5.14734265363055e-71,0.15828140943405888,0.8415093887776359,8.566319671939523e-07
p7317_s0003,p7317,3,3,0.999169243217052,0.004216564164891377,-4.60673283177608,1.2100163488602282e-05,6.515723275126095e-92,0.0008186566194595485,0.999169243217052,1.3310751643034498e-16
p7317_s0004,p7317,4,3,0.9994616654080007,0.0028520829535634683,-10.525621065328881,0.0005383345919985735,2.0288279466055095e-140,5.797586462770693e-16,0.9994616654080007,2.2272941728023985e-16
p7317_s0005,p7317,5,3,0.9787831439400748,0.06471340795287472,-6.337992871887013,0.00025191224588860914,2.3028239228990462e-87,0.02095989609403445,0.9787831439400748,5.047720002034985e-06
p7317_s0006,p7317,6,2,0.9999753603850183,0.00018053260993939653,-3.879651034512006,1.0892190650384347e-06,3.698277938029825e-69,0.9999753603850183,2.3550395916603457e-05,5.55694863255434e-21
p7317_s0007,p7317,7,2,0.9790490842042686,0.06322868908367112,-4.395695035856682,4.851388248637447e-06,2.988422321291566e-63,0.9790490842042686,0.020946064407276047,2.0694968656872609e-13
p7317_s0008,p7317,8,2,0.9999688151624281,0.00022758662234626372,-4.454777425798104,3.792023107006564e-06,1.0483601723883556e-53,0.9999688151624281,2.7392812960215535e-05,1.5046317079617897e-12
p7317_s0009,p7317,9,3,0.8562642111809392,0.25635155584822583,-5.7530705119737116,0.00010932899521909044,1.8198062634049196e-88,0.14362645982375583,0.8562642111809392,8.599598960440303e-14
p7317_s0010,p7317,10,3,0.9979575540378001,0.009174092158938442,-5.633413067979828,1.2206217664358257e-05,8.654871301500308e-74,0.002030239744530489,0.9979575540378001,4.81646263797706e-15
p7317_s0011,p7317,11,3,0.9692763056024873,0.08580810383473586,-5.805145882031876,0.00013238586867326066,2.835948529184018e-79,0.030591257597412665,0.9692763056024873,5.093142667795145e-08
p7317_s0012,p7317,12,3,0.6361345412257511,0.40753976533460945,-5.658106243701014,2.8725106817349294e-05,4.952020262631771e-80,0.3638367336674296,0.6361345412257511,2.0072396280365117e-15
p7317_s0013,p7317,13,2,0.8450492664317846,0.26829283578159197,-6.685143849879047,6.661118380428321e-05,1.8418701588716675e-61,0.8450492664317846,0.15488283726450133,1.2851199095874386e-06
p7317_s0014,p7317,14,2,0.675155004256304,0.3921729471850172,-6.830852358447075,7.571422006609484e-05,9.198243733201756e-64,0.675155004256304,0.32476919891715594,8.26064735231393e-08
p7317_s0015,p7317,15,2,0.9999545056130916,0.0003176016523347725,-4.2820648345792955,2.910645603431037e-06,8.902496528665302e-53,0.9999545056130916,4.258374122309545e-05,8.194523942209477e-14
