session_id,pid,session_index,gmm_label,max_posterior,normalized_entropy,log_likelihood_row,posterior_cluster_0,posterior_cluster_1,posterior_cluster_2,posterior_cluster_3
p2585_s0015,p2585,15,1,0.982549745417049,0.06370493747801935,-6.127325758034524,0.017395365670383918,0.982549745417049,2.300956686858495e-85,5.488891256681508e-05
p2586_s0001,p2586,1,1,0.9791398929340203,0.07343240724550822,-11.220017392466133,0.02079666027227339,0.9791398929340203,8.0719946136401485e-50,6.34467937056525e-05
p2587_s0001,p2587,1,1,0.9999907878650892,8.691279733542845e-05,-7.436601064347458,1.7371578603945523e-06,0.9999907878650892,1.0124049364707934e-84,7.4749770500606535e-06
p2588_s0001,p2588,1,1,0.9999916026176552,7.687874308206857e-05,-7.486331078092439,3.92922681511174e-09,0.9999916026176552,7.257398136115182e-109,8.393453117858389e-06
p2588_s0002,p2588,2,0,0.998260213691707,0.009236957267124058,-3.933020859018675,0.998260213691707,0.0017382584423349058,1.1747686304630307e-71,1.5278659581693615e-06
p2588_s0003,p2588,3,1,0.8357406805001871,0.3226426528435757,-6.144526907825299,0.16418949126779442,0.8357406805001871,2.873278650668274e-73,6.982823201809912e-05
p2588_s0004,p2588,4,0,0.9996312774013579,0.002375305397376371,-3.508663723824328,0.9996312774013579,0.0003673057803151482,1.0066905285047407e-56,1.4168183270173026e-06
p2588_s0005,p2588,5,1,0.8259361883600128,0.33406813806587154,-9.17346270603335,0.1739639650691261,0.8259361883600128,2.9356781592064567e-60,9.984657086085333e-05
p2588_s0006,p2588,6,1,0.9045524025639015,0.2289136389799577,-13.035069055780443,0.0950858236565485,0.9045524025639015,4.6186068819039624e-63,0.00036177377954974753
p2589_s0001,p2589,1,3,1.0,-8.008566259537288e-16,-12.076818497296463,4.641135829694542e-53,9.53312888681809e-33,3.847874852727208e-152,1.0
p2589_s0002,p2589,2,3,1.0,-6.267781397462971e-16,-18.593044359096908,7.4008786813090084e-37,6.98845522801307e-18,1.6864749035779469e-180,1.0
p259_s0001,p259,1,1,0.9999873533853318,0.00011306945263369678,-7.788551678077886,3.1411557745824663e-07,0.9999873533853318,3.698648227884306e-101,1.2332499090809946e-05
p259_s0002,p259,2,0,0.9995974239002223,0.0025712884903000763,-4.293853527208383,0.9995974239002223,0.00040013861395274387,4.163396627327077e-56,2.4374858252647614e-06
p259_s0003,p259,3,1,0.9988561861894674,0.006625991629348553,-5.087565440587314,0.0010618799149085085,0.9988561861894674,1.3882927580204499e-90,8.193389562399417e-05
p259_s0004,p259,4,0,0.9959129544759876,0.019176651255799582,-3.759959177358645,0.9959129544759876,0.004083671691080494,3.7061479029430033e-72,3.373832931841357e-06
p2590_s0001,p2590,1,1,0.9999760765279502,0.0002016121353809193,-8.508368411978646,1.6978191484462707e-07,0.9999760765279502,7.505242790547466e-101,2.3753690135281196e-05
p2590_s0002,p2590,2,0,0.5685895666527283,0.49340087330021315,-6.264781695905782,0.5685895666527283,0.4313832133831493,3.542687530164023e-64,2.7219964122760843e-05
p2590_s0003,p2590,3,0,0.9256109439082336,0.19151476508186477,-5.616595296668744,0.9256109439082336,0.07430579944325601,4.834774726810621e-64,8.325664851053496e-05
p2590_s0004,p2590,4,1,0.9999784685614683,0.00018243855320051664,-6.222807782964069,4.751262744073484e-10,0.9999784685614683,2.638104368900241e-121,2.1530963404854532e-05
p2590_s0005,p2590,5,3,1.0,-8.008566259537291e-16,-8.458240569828533,2.1971415188678065e-54,1.8543712412849605e-36,7.390926950941255e-157,1.0
p2590_s0006,p2590,6,1,0.9999900280765084,9.01341050865364e-05,-4.856960764950651,2.036496391190847e-08,0.9999900280765084,2.687079004712339e-106,9.951558528317871e-06
p2590_s0007,p2590,7,0,0.5320464190082043,0.4987340959553038,-6.134170352985686,0.5320464190082043,0.46792556351546627,2.0895892549224086e-66,2.801747632922682e-05
p2590_s0008,p2590,8,1,0.9998571138970478,0.001058438731136559,-4.689346935948923,0.00012202691561462997,0.9998571138970478,1.379656709360428e-95,2.0859187337331088e-05
p2590_s0009,p2590,9,1,0.9999411736459287,0.00045578161670722093,-6.997612875738397,8.8848746576219e-13,0.9999411736459287,6.124579538307122e-150,5.882635318296654e-05
p2591_s0001,p2591,1,1,0.9999876571512426,0.00010953516793521745,-8.050818831583413,7.561257710740413e-11,0.9999876571512426,2.6555499412697768e-124,1.2342773145213607e-05
p2591_s0002,p2591,2,1,0.9999717763346463,0.00023362984476237963,-5.421360935731713,2.972397870166705e-10,0.9999717763346463,8.149995971487172e-134,2.8223368113648054e-05
p2591_s0003,p2591,3,1,0.999894223338782,0.000816291672506197,-4.653719897769969,2.4752981316312836e-05,0.999894223338782,2.588062206484324e-116,8.102367990193748e-05
p2591_s0004,p2591,4,1,0.9999782553597721,0.00018418556810753417,-5.064100644428971,1.683630722780769e-08,0.9999782553597721,2.191922015841944e-125,2.1727803920089814e-05
p2591_s0005,p2591,5,0,0.9999285401981337,0.0005469903239880983,-4.4290486766601385,0.9999285401981337,7.060109820340961e-05,2.1795586277758153e-59,8.587036627570651e-07
p2591_s0006,p2591,6,1,0.9993718788045466,0.003862377983501071,-4.541865474892096,0.0006060838447833224,0.9993718788045466,3.523360174416306e-101,2.2037350670244486e-05
p2591_s0007,p2591,7,1,0.9999721505286568,0.00023079792562732666,-6.341573366332259,7.744141405628324e-12,0.9999721505286568,1.0312862495391086e-134,2.784946359942568e-05
p2591_s0008,p2591,8,2,0.9999999999429434,1.0197793874304115e-09,-9.35299977846696,2.092077523854438e-18,2.7024653313438598e-12,0.9999999999429434,5.435362239391694e-11
p2592_s0001,p2592,1,1,0.999941802341323,0.00045136161490405606,-11.187120195432623,5.172928487017603e-16,0.999941802341323,8.059495315762755e-163,5.819765867609526e-05
p2592_s0002,p2592,2,1,0.999866444086904,0.000955784025618254,-8.731516192591505,2.4116149054751468e-15,0.999866444086904,8.865718526350242e-170,0.00013355591309360836
p2592_s0003,p2592,3,1,0.9999778554161701,0.00018718677614806974,-5.532328610206791,6.860330607718501e-10,0.9999778554161701,3.958809788450618e-123,2.2143897796616206e-05
p2592_s0004,p2592,4,1,0.9999821000064751,0.00015562673432630415,-4.945245577968033,4.729078129916541e-07,0.9999821000064751,6.278979961395194e-112,1.7427085711864267e-05
p2592_s0005,p2592,5,0,0.9998605596753217,0.0009974848268856902,-4.254443412087088,0.9998605596753217,0.00013853881693009148,9.860082268500458e-65,9.015077482421701e-07
p2592_s0006,p2592,6,1,0.9999715162109648,0.00023559246299012152,-6.068025122172069,5.558885817047075e-11,0.9999715162109648,1.6167612498481093e-145,2.848373344659518e-05
p2592_s0007,p2592,7,1,0.9981851698162086,0.009767379255197264,-5.3947349311329855,0.0017521638665620328,0.9981851698162086,3.784764200990289e-89,6.266631722945982e-05
p2592_s0008,p2592,8,0,0.9061581111955772,0.22466751835696036,-6.568678269660911,0.9061581111955772,0.0938300928281553,7.319348528364832e-65,1.1795976267472264e-05
p2593_s0001,p2593,1,1,0.9999946944974988,5.0316558787381964e-05,-7.784877096677786,3.1449381825458017e-10,0.9999946944974988,6.86572156347221e-109,5.305188006784728e-06
p2593_s0002,p2593,2,1,0.9999643811300964,0.00028886312899011106,-6.912611034708664,3.8932858658037434e-13,0.9999643811300964,5.916372768950951e-139,3.5618869514307313e-05
p2593_s0003,p2593,3,1,0.9999739946812336,0.00021680169330519955,-5.647731898547654,1.857405015045307e-10,0.9999739946812336,7.707793624585778e-129,2.6005133025512043e-05
p2593_s0004,p2593,4,1,0.9999630376701623,0.00031709069480112176,-5.340988140111535,2.051424788467156e-05,0.9999630376701623,1.1890566702974653e-102,1.6448081953292333e-05
p2593_s0005,p2593,5,1,0.999979221955755,0.000176733178639818,-4.947658910443885,2.6866822579992236e-08,0.999979221955755,2.294561297129412e-120,2.0751177422035073e-05
p2593_s0006,p2593,6,1,0.9999547802842073,0.0003589396345956943,-5.888113804944928,1.8071538268781397e-11,0.9999547802842073,2.723982647918489e-147,4.5219697721193364e-05
p2593_s0007,p2593,7,1,0.9998563899214197,0.0010618105691251308,-4.515049904785222,0.00012377632051442455,0.9998563899214197,1.6794009280236963e-102,1.9833758065730073e-05
p2593_s0008,p2593,8,1,0.8201645929070417,0.3403719761937065,-5.766956870213388,0.17975352113976736,0.8201645929070417,1.0602480346328717e-71,8.188595319058654e-05
p2594_s0001,p2594,1,1,0.9987523228227113,0.007142787031304009,-9.573343081449048,0.00116184623911957,0.9987523228227113,1.723540786419123e-70,8.583093816849073e-05
p2594_s0002,p2594,2,1,0.9987053906789664,0.007294219807794201,-4.881226831630065,0.001245266994196442,0.9987053906789664,5.5918061807569554e-98,4.9342326837040406e-05
p2594_s0003,p2594,3,0,0.9999420295622403,0.00045317845391248783,-4.622947236714659,0.9999420295622403,5.704792278888546e-05,2.3527473778032084e-60,9.225149702721793e-07
p2594_s0004,p2594,4,0,0.9966665301612476,0.016131079336937373,-3.817250592447487,0.9966665301612476,0.0033308612998441045,7.825891884450743e-74,2.6085389084777094e-06
p2594_s0005,p2594,5,1,0.9999761526596223,0.00020661785890726845,-4.3187087079274695,2.8660528497249623e-06,0.9999761526596223,2.556917833072024e-111,2.0981287527883482e-05
p2594_s0006,p2594,6,0,0.530961779422748,0.49883866970332524,-6.412879524355942,0.530961779422748,0.46900937502311324,1.7958540743690948e-64,2.8845554138946625e-05
p2594_s0007,p2594,7,2,0.999999999926529,1.300863572533082e-09,-4.0681235008369265,3.4757791592942476e-13,3.2564879172460776e-12,0.999999999926529,6.986728856102748e-11
p2594_s0008,p2594,8,0,0.9996926577665675,0.0020254042355853843,-4.411897824728087,0.9996926577665675,0.00030476973013550515,1.9770410533992528e-53,2.5725032971623647e-06
p2594_s0009,p2594,9,0,0.9998067954572993,0.0013350708684004354,-3.9223002894461305,0.9998067954572993,0.00019237004859003605,1.509328439543171e-67,8.344941104313661e-07
p2594_s0010,p2594,10,0,0.7185276848425259,0.42882275031309064,-5.34834640435213,0.7185276848425259,0.28145998535262806,1.758879988575488e-75,1.2329804845791076e-05
p2594_s0011,p2594,11,0,0.9998280003492448,0.0012096493765622266,-4.724436811653076,0.9998280003492448,0.00016926237132254952,1.7227832922067623e-47,2.7372794330145692e-06
p2594_s0012,p2594,12,0,0.9999239633147068,0.0005785334618998496,-4.442102278007787,0.9999239633147068,7.514977535314941e-05,9.618353761813377e-63,8.869099400048563e-07
p2594_s0013,p2594,13,0,0.9999670984734476,0.0002714976675296145,-4.614033709779856,0.9999670984734476,3.207379514064638e-05,1.110672221352138e-53,8.277314117678785e-07
p2594_s0014,p2594,14,0,0.9999291179615386,0.0005430650084798611,-4.444059193876081,0.9999291179615386,7.000437885785504e-05,1.5008151113379295e-62,8.776596038287763e-07
p2594_s0015,p2594,15,0,0.9997422140453401,0.0017262787688890238,-3.686325081206298,0.9997422140453401,0.00025702472124994455,9.466050442600144e-65,7.6123340989152e-07
p2594_s0016,p2594,16,1,0.9999843061127676,0.0001367474497524659,-5.740843339463226,3.8344732675819786e-08,0.9999843061127676,1.3736846630187703e-108,1.5655542499929512e-05
p2594_s0017,p2594,17,2,0.9999999999378755,1.1095100673480277e-09,-9.041084557971086,4.096958026914995e-18,4.4159508656293625e-12,0.9999999999378755,5.770911340345513e-11
p2595_s0001,p2595,1,1,0.9999916110997119,7.678287738771882e-05,-8.254167702555321,2.1286333165501717e-11,0.9999916110997119,5.728597870458504e-121,8.38887900207345e-06
p2595_s0002,p2595,2,0,0.550837181079224,0.4964774108528146,-6.127143755771632,0.550837181079224,0.4491353024542415,7.346288960708975e-66,2.7516466534734343e-05
p2595_s0003,p2595,3,1,0.606363512606426,0.48382247841473386,-5.431732083877815,0.3936002057915442,0.606363512606426,2.69715044818539e-61,3.6281602030372644e-05
p2595_s0004,p2595,4,1,0.9990659019410778,0.005456959252878593,-5.9309906277986375,0.0009091235857036413,0.9990659019410778,1.0601286339653536e-89,2.4974473218533273e-05
p2595_s0005,p2595,5,1,0.9999821212167289,0.00015498159727861106,-4.984179505160545,2.9969280863387036e-07,0.9999821212167289,6.503613319421509e-115,1.7579090462126036e-05
p2595_s0006,p2595,6,1,0.8553467145106237,0.29853712746894523,-5.442943392596476,0.14459178868401015,0.8553467145106237,1.2091843246277818e-85,6.149680536586395e-05
p2595_s0007,p2595,7,0,0.999843896406917,0.0011034109399407908,-4.542214962880241,0.999843896406917,0.00015524674244387997,6.006826245757448e-58,8.568506391849529e-07
p2595_s0008,p2595,8,1,0.9993040285031349,0.00422366450194701,-6.3171599412848565,0.000673379617591428,0.9993040285031349,1.7360301696124514e-85,2.259187927331696e-05
p2595_s0009,p2595,9,0,0.5545547462300442,0.4959170066917553,-6.4597049476148065,0.5545547462300442,0.4454167169309245,1.6480651142775276e-63,2.8536839031208432e-05
p2595_s0010,p2595,10,0,0.930362149133991,0.18236039068179397,-5.849135726099819,0.930362149133991,0.06962722410624717,1.6137527716732714e-51,1.0626759761746507e-05
p2595_s0011,p2595,11,1,0.9999714875821896,0.0002498514365035439,-5.318299356913176,1.220900302353744e-05,0.9999714875821896,5.0323348525770037e-104,1.6303414787233928e-05
p2595_s0012,p2595,12,1,0.9999748256938547,0.00021046232410060502,-6.125768939951316,5.174661524199143e-11,0.9999748256938547,3.361132447700808e-140,2.5174254399156993e-05
p2595_s0013,p2595,13,0,0.9994064634100968,0.0036215553699757725,-4.303462923096235,0.9994064634100968,0.0005907809639824538,1.7878176513485897e-59,2.7556259207524794e-06
p2595_s0014,p2595,14,0,0.9995084688437799,0.003060485503236379,-3.7017513808257094,0.9995084688437799,0.0004905874099393105,4.1435485132210486e-70,9.437462806919995e-07
p2595_s0015,p2595,15,1,0.8528671678193419,0.3014656114225148,-5.760711384572875,0.14711071691101468,0.8528671678193419,1.336623840914927e-84,2.2115269643344004e-05
p2596_s0001,p2596,1,1,0.9994715953287439,0.0034252801633669772,-9.438638589459762,0.00044343570319999254,0.9994715953287439,4.711533855192154e-73,8.49689680556381e-05
p2596_s0002,p2596,2,0,0.999839805591409,0.0011354947857630208,-4.775796171220221,0.999839805591409,0.00015742327168318486,1.0071297637168695e-46,2.7711369075360687e-06
p2596_s0003,p2596,3,1,0.9997304801173865,0.001843010248389947,-5.800186156813719,1.963124530233152e-05,0.9997304801173865,1.2935512639881194e-126,0.0002498886373112069
p2597_s0001,p2597,1,1,0.9997734777936116,0.0015987673633837492,-7.843573785697812,3.0091200936225904e-05,0.9997734777936116,7.227845239623853e-106,0.00019643100545165592
p2597_s0002,p2597,2,3,1.0,-8.008566259537291e-16,-8.78075177673589,8.152294964901363e-55,2.513545941255357e-33,1.2929482447090043e-193,1.0
p2597_s0003,p2597,3,1,0.9999689533744511,0.0002551808341057836,-6.377939257682534,6.162414743436014e-08,0.9999689533744511,5.689443108486903e-128,3.098500140182452e-05
p2597_s0004,p2597,4,1,0.9999801783773404,0.00017323194008962527,-5.121546120447188,1.6519432500270767e-06,0.9999801783773404,2.4653049279276563e-111,1.8169679409844887e-05
p2597_s0005,p2597,5,1,0.9277784493360249,0.18743785744373911,-5.419268480960759,0.0721600516507636,0.9277784493360249,5.918520868788482e-94,6.149901321170596e-05
p2597_s0006,p2597,6,1,0.9999213389474759,0.0005929717771897249,-6.576803109623014,9.586606232282418e-13,0.9999213389474759,1.7568760705800077e-156,7.866105156540207e-05
p2597_s0007,p2597,7,1,0.9254401556354254,0.19197535029887783,-6.825764389988779,0.07444521250887355,0.9254401556354254,1.0197743006777928e-95,0.00011463185570108912
p2597_s0008,p2597,8,1,0.997730626212575,0.011781350310964927,-5.142325834669617,0.002217013126043676,0.997730626212575,7.481680673091454e-91,5.2360661381440087e-05
p2598_s0001,p2598,1,1,0.9999945457124436,5.161737475533958e-05,-7.756858987458912,1.2869918132408998e-10,0.9999945457124436,1.110349594137855e-113,5.454158857345451e-06
p2598_s0002,p2598,2,1,0.8581596807548725,0.2950701504033218,-10.413212245068141,0.14174878376000025,0.8581596807548725,1.4843122089154404e-61,9.153548512651356e-05
p2598_s0003,p2598,3,1,0.9998196599400837,0.0012523600213252524,-13.942882236627112,1.4306142725632202e-07,0.9998196599400837,1.561577015149402e-88,0.0001801969984893189
p2598_s0004,p2598,4,3,1.0,-8.008560533529474e-16,-9.251882302336531,6.235375547603879e-41,2.2982668124803937e-23,5.3602663749016374e-191,1.0
p2598_s0005,p2598,5,0,0.999460895121147,0.003326831362217727,-4.258668055362827,0.999460895121147,0.0005366063923602026,9.42754860537268e-59,2.4984864923672125e-06
p2598_s0006,p2598,6,0,0.9995776576685133,0.002676420487124821,-3.735021185559704,0.9995776576685133,0.0004214182813380713,6.758297163319334e-70,9.240501489084349e-07
p2598_s0007,p2598,7,1,0.99988887590628,0.0008099921649217666,-8.193015542327984,2.5729104731272073e-15,0.99988887590628,3.705188360816373e-168,0.00011112409371810115
p2598_s0008,p2598,8,1,0.9999460542250799,0.0004481585061921945,-6.55552460283333,2.4589611457049796e-05,0.9999460542250799,3.3537425683520293e-90,2.935616346353214e-05
p2598_s0009,p2598,9,1,0.5134586630374661,0.4999958790844414,-6.96661744240661,0.4865076224570315,0.5134586630374661,3.9478239240887886e-63,3.371450550230139e-05
p2598_s0010,p2598,10,1,0.9999481261499404,0.00042613015487452584,-9.084780036075225,1.1187803108100931e-05,0.9999481261499404,6.533709665789071e-70,4.068604695098274e-05
p2598_s0011,p2598,11,1,0.8187471312874541,0.3416297599382691,-6.240527809058698,0.18122053199804355,0.8187471312874541,1.0624445568193212e-76,3.233671450187053e-05
p2598_s0012,p2598,12,1,0.9999855389161495,0.00012682388519861943,-4.626447856122038,2.741424993231227e-08,0.9999855389161495,7.307793063451919e-116,1.4433669600329935e-05
p2598_s0013,p2598,13,0,0.999918121756448,0.0006176736102426649,-3.923547372995753,0.999918121756448,8.120438473593168e-05,2.161968522841163e-60,6.738588162513546e-07
p2598_s0014,p2598,14,0,0.97322267204897,0.08901102581020716,-5.616962163371188,0.97322267204897,0.026773168614219793,1.35426149401041e-66,4.159336810125649e-06
p2598_s0015,p2598,15,1,0.9851855187550722,0.05581626275455788,-7.618647683626234,0.014775118870249864,0.9851855187550722,6.533726644255224e-77,3.936237467776033e-05
p2598_s0016,p2598,16,0,0.9179788988477773,0.20470041940029707,-5.375789774953226,0.9179788988477773,0.08201144958811167,1.0941724240940607e-55,9.651564110946702e-06
p2598_s0017,p2598,17,1,0.9059929677689642,0.22520924388675684,-5.474528636475909,0.09394797924905808,0.9059929677689642,4.461650472892702e-86,5.905298197733058e-05
p2599_s0001,p2599,1,1,0.9997793432645169,0.0014991909761558585,-10.997072188016311,5.98585329045353e-12,0.9997793432645169,1.526045958787221e-147,0.0002206567294967245
p2599_s0002,p2599,2,1,0.9999733920245387,0.00022138485228501823,-6.240457996701063,3.928835025247568e-11,0.9999733920245387,1.3961014183407813e-132,2.660793617264316e-05
